TU_ID	start	stop	tss	strand	rho_dependent	sigma
TU0_6843_from_RpoD_mono	4535682	4537951	4537951	-	True	RpoD_mono
TU0_4187_from_RpoD_mono	1886041	1887831	1887831	-	True	RpoD_mono
TU0_2501_from_RPOH_MONOMER	1329004	1331669	1329004	+	True	RpoH_mono
TU0_13911_from_RPOH_MONOMER	3436727	3437568	3437568	-	True	RpoH_mono
TU0_14767_from_RpoD_mono	1985897	1986025	1986025	-	True	RpoD_mono
TU0_8639_from_RpoD_mono	1654771	1655481	None	-	True	RpoD_mono
TU0_13045_from_RpoD_mono	805221	806544	806544	-	True	RpoD_mono
TU0_12908_from_RpoD_mono	387977	388951	None	-	True	RpoD_mono
TU0_8503_from_RpoD_mono	855186	856778	None	+	True	RpoD_mono
TU0_14538_from_RpoD_mono	2371670	2377281	None	-	True	RpoD_mono
TU00468_with_TERM64_from_RpoD_mono	4343654	4346787	4346787	-	False	RpoD_mono
TU00059_from_RpoD_mono	1735713	1736893	1735713	+	True	RpoD_mono
TU0_6223_with_TERM86_from_RpoD_mono	3307021	3316319	3316319	-	False	RpoD_mono
TU587_with_TERM169_from_RPON_MONOMER	471780	473525	471780	+	False	RpoN_mono
TU0_13210_from_RpoD_mono	1359075	1360492	1359075	+	True	RpoD_mono
TU0_14090_from_RpoD_mono	4135063	4135680	None	-	True	RpoD_mono
TU0_14355_from_RpoD_mono	3433229	3434518	None	+	True	RpoD_mono
TU00329_from_RPOH_MONOMER	3791888	3796230	3791888	+	True	RpoH_mono
TU0_13819_from_RpoD_mono	3134685	3136632	3136632	-	True	RpoD_mono
TU0_14171_from_RpoD_mono	4471363	4472087	4472087	-	True	RpoD_mono
TU162_from_RpoD_mono	3532538	3534661	3534661	-	True	RpoD_mono
TU00215_from_RpoD_mono	4025632	4029036	4029036	-	True	RpoD_mono
TU0_13116_from_RpoD_mono	1081466	1083870	None	+	True	RpoD_mono
TU0_13741_from_RpoD_mono	2941359	2943007	None	+	True	RpoD_mono
TU0_8795_with_TERM0_1065_from_RpoD_mono	1445521	1447087	1445521	+	False	RpoD_mono
TU0_12980_from_RpoD_mono	579103	579309	None	+	True	RpoD_mono
TU00129_from_RpoD_mono	3103673	3104992	3103673	+	True	RpoD_mono
TU0_13440_from_RPOS_MONOMER	1935568	1937115	1935568	+	True	RpoS_mono
TU0_13440_from_RpoD_mono	1935568	1937115	1935568	+	True	RpoD_mono
TU0_14299_from_RpoD_mono	18715	19620	None	+	True	RpoD_mono
TU0_13515_from_RpoD_mono	2184982	2185320	None	+	True	RpoD_mono
TU00402_with_TERM61_from_RPOH_MONOMER	494308	496253	494308	+	False	RpoH_mono
TU0_8221_from_RpoD_mono	4010907	4013337	4010907	+	True	RpoD_mono
TU0_14026_from_RpoD_mono	3895529	3895996	None	+	True	RpoD_mono
TU0_14637_from_RpoD_mono	2078813	2079327	2079327	-	True	RpoD_mono
TU0_963_from_RpoD_mono	4453751	4455181	4453751	+	True	RpoD_mono
TU0_963_from_RPOS_MONOMER	4453751	4455181	4453751	+	True	RpoS_mono
TU0_4189_from_RPOE_MONOMER	3098926	3099820	3099820	-	True	RpoE_mono
TU0_2502_from_RpoD_mono	1328907	1331669	1328907	+	True	RpoD_mono
TU0_13681_from_RpoD_mono	2745909	2746775	None	+	True	RpoD_mono
TU0_8567_from_RpoD_mono	831691	832173	None	-	True	RpoD_mono
TU0_6861_from_RpoD_mono	85420	87848	85420	+	True	RpoD_mono
TU0_13382_from_RpoD_mono	1805820	1806680	None	+	True	RpoD_mono
TU0_1222_from_RpoD_mono	4373590	4374288	4373590	+	True	RpoD_mono
TU0_13270_from_RpoD_mono	1515672	1515905	None	+	True	RpoD_mono
TU0_14769_from_RpoD_mono	312365	312509	312509	-	True	RpoD_mono
TU0_12856_from_RpoD_mono	255977	256435	None	+	True	RpoD_mono
TU0_13976_from_RpoD_mono	3708822	3710030	None	-	True	RpoD_mono
TU0_6241_with_TERM0_1099_from_RpoD_mono	3851360	3851712	3851360	+	False	RpoD_mono
TU0_13872_from_RpoD_mono	3274994	3275823	3274994	+	True	RpoD_mono
TU0_8730_from_RpoD_mono	2362576	2363001	None	+	True	RpoD_mono
TU0_14222_from_RpoD_mono	4619792	4621123	None	+	True	RpoD_mono
TU00277_with_TERM59_from_RpoD_mono	3322964	3325782	3325782	-	False	RpoD_mono
TU0_13626_from_RpoD_mono	2549299	2550160	None	-	True	RpoD_mono
TU_8407_from_RpoD_mono	1140405	1143951	1143951	-	True	RpoD_mono
TU0_8640_from_RpoD_mono	1806721	1807287	1807287	-	True	RpoD_mono
TU0_13046_from_RpoD_mono	806656	807132	None	-	True	RpoD_mono
TU00469_from_RpoD_mono	3562157	3567478	3567478	-	True	RpoD_mono
TU0_13568_from_RpoD_mono	2361755	2362297	None	-	True	RpoD_mono
TU0_13329_from_RpoD_mono	1646532	1647065	None	+	True	RpoD_mono
TU0_14439_from_RpoD_mono	90010	107474	90010	+	True	RpoD_mono
TU00060_from_RpoD_mono	1120784	1121866	1121866	-	True	RpoD_mono
TU592_from_RpoD_mono	3740697	3748804	3740697	+	True	RpoD_mono
TU0_13211_from_RpoD_mono	1360767	1364839	None	+	True	RpoD_mono
TU0_14540_from_RpoD_mono	1073336	1074103	1073336	+	True	RpoD_mono
TU0_8504_from_RpoD_mono	1740625	1741266	None	-	True	RpoD_mono
TU0_4191_from_RPOE_MONOMER	3098926	3099766	3099766	-	True	RpoE_mono
TU0_8223_from_RpoD_mono	4009886	4010878	4010878	-	True	RpoD_mono
TU0_2503_from_RpoD_mono	1328872	1331669	1328872	+	True	RpoD_mono
TU163_from_RpoD_mono	3532538	3534777	3534777	-	True	RpoD_mono
TU0_13117_from_RpoD_mono	1093498	1094669	None	-	True	RpoD_mono
TU00216_from_RpoD_mono	2347957	2350473	2350473	-	True	RpoD_mono
TU0_13913_from_RpoD_mono	3453553	3464242	3453553	+	True	RpoD_mono
TU00130_from_RpoD_mono	3843799	3845221	3845221	-	True	RpoD_mono
TU0_14356_from_RpoD_mono	3810726	3811974	3810726	+	True	RpoD_mono
TU0_14091_from_RpoD_mono	4135955	4140244	None	-	True	RpoD_mono
TU00331_from_RpoD_mono	2106361	2111085	None	-	True	RpoD_mono
TU0_13820_from_RpoD_mono	3144472	3144759	None	-	True	RpoD_mono
TU0_6281_from_RpoD_mono	4161422	4164308	4161422	+	True	RpoD_mono
TU0_6881_from_RpoD_mono	85394	87848	85394	+	True	RpoD_mono
TU0_14172_from_RpoD_mono	4472147	4472740	None	+	True	RpoD_mono
TU0_13742_from_RpoD_mono	2943058	2943864	None	-	True	RpoD_mono
TU0_8799_from_RpoD_mono	563071	563703	None	-	True	RpoD_mono
TU0_14771_from_RpoD_mono	1905250	1905817	1905817	-	True	RpoD_mono
TU0_12981_from_RpoD_mono	580057	580602	None	+	True	RpoD_mono
TU0_13441_from_RpoD_mono	1937246	1938217	None	-	True	RpoD_mono
TU0_13516_from_RpoD_mono	2185402	2190244	None	-	True	RpoD_mono
TU00403_from_RPOS_MONOMER	152829	156224	156224	-	True	RpoS_mono
TU0_8568_from_RpoD_mono	841555	842481	None	+	True	RpoD_mono
TU0_14027_from_RpoD_mono	3896045	3896632	None	+	True	RpoD_mono
TU0_964_from_RpoD_mono	4453783	4455181	4453783	+	True	RpoD_mono
TU0_13682_from_RpoD_mono	2746886	2748082	None	+	True	RpoD_mono
TU0_8731_from_RpoD_mono	2382017	2383744	None	-	True	RpoD_mono
TU0_14300_from_RpoD_mono	149715	152812	None	-	True	RpoD_mono
TU0_4192_from_RPOE_MONOMER	3199126	3199849	3199126	+	True	RpoE_mono
TU0_13383_from_RpoD_mono	1807350	1808072	1807350	+	True	RpoD_mono
TU0_1241_from_RpoD_mono	4374817	4375215	4374817	+	True	RpoD_mono
TU0_13271_from_RpoD_mono	1515906	1516870	None	-	True	RpoD_mono
TU0_2504_from_RpoD_mono	1328849	1331669	1328849	+	True	RpoD_mono
TU0_14638_from_RpoD_mono	2169857	2174454	2174454	-	True	RpoD_mono
TU0_8641_from_RpoD_mono	1838807	1839427	None	-	True	RpoD_mono
TU0_13047_from_RpoD_mono	819107	819811	None	+	True	RpoD_mono
TU0_12857_from_RpoD_mono	256502	257771	256502	+	True	RpoD_mono
TU00470_from_RpoD_mono	3562157	3567594	3567594	-	True	RpoD_mono
TU0_8224_from_RpoD_mono	4009886	4010860	4010860	-	True	RpoD_mono
TU00061_from_RpoD_mono	1003955	1005001	1003955	+	True	RpoD_mono
TU00278_from_RpoD_mono	3599051	3602266	None	-	True	RpoD_mono
TU0_6301_from_RpoD_mono	832296	834443	832296	+	True	RpoD_mono
TU_8408_from_RpoD_mono	2010724	2011060	2011060	-	True	RpoD_mono
TU593_from_RpoD_mono	3878171	3881905	3881905	-	True	RpoD_mono
TU0_13212_from_RpoD_mono	1368240	1379926	None	+	True	RpoD_mono
TU0_13977_from_RpoD_mono	3710259	3710957	None	-	True	RpoD_mono
TU0_13873_from_RpoD_mono	3285448	3286032	None	+	True	RpoD_mono
TU0_14443_from_RpoD_mono	90688	107474	90688	+	True	RpoD_mono
TU0_6882_from_RpoD_mono	85534	87848	85534	+	True	RpoD_mono
TU164_from_RpoD_mono	3775312	3779040	3775312	+	True	RpoD_mono
TU0_13118_from_RpoD_mono	1095066	1096052	None	+	True	RpoD_mono
TU0_14224_from_RpoD_mono	4622918	4623886	None	+	True	RpoD_mono
TU00218_from_RpoD_mono	4130569	4131529	4130569	+	True	RpoD_mono
TU0_14772_from_RpoD_mono	4476407	4476912	4476407	+	True	RpoD_mono
TU0_13627_from_RpoD_mono	2552152	2556701	None	-	True	RpoD_mono
TU00131_from_RpoD_mono	4339910	4342813	4339910	+	True	RpoD_mono
TU0_14545_from_RpoD_mono	1580950	1582052	1582052	-	True	RpoD_mono
TU0_8505_from_RpoD_mono	4228377	4229249	None	+	True	RpoD_mono
TU0_13569_from_RpoD_mono	2363932	2371300	None	+	True	RpoD_mono
TU0_13330_from_RpoD_mono	1647406	1647458	None	+	True	RpoD_mono
TU00332_from_RpoD_mono	2700503	2702245	2702245	-	True	RpoD_mono
TU0_4201_from_RpoD_mono	1262899	1266150	1262899	+	True	RpoD_mono
TU0_14092_from_RpoD_mono	4140553	4141967	None	+	True	RpoD_mono
TU0_14357_from_RpoD_mono	922136	922456	None	+	True	RpoD_mono
TU0_2505_from_RPOS_MONOMER	1328813	1331669	1328813	+	True	RpoS_mono
TU0_2505_from_RpoD_mono	1328813	1331669	1328813	+	True	RpoD_mono
TU0_8800_from_RpoD_mono	862865	863527	None	+	True	RpoD_mono
TU0_8569_from_RpoD_mono	850237	851820	None	-	True	RpoD_mono
TU0_14173_from_RpoD_mono	4472885	4473337	None	+	True	RpoD_mono
TU0_13743_from_RpoD_mono	2944103	2945200	None	-	True	RpoD_mono
TU0_13914_from_RpoD_mono	3464271	3465013	None	-	True	RpoD_mono
TU0_12910_from_RpoD_mono	390963	392134	None	-	True	RpoD_mono
TU0_12982_from_RpoD_mono	580757	581320	None	+	True	RpoD_mono
TU0_6361_from_RPOE_MONOMER	3294371	3295006	3294371	+	True	RpoE_mono
TU0_13442_from_RpoD_mono	1948856	1950237	None	+	True	RpoD_mono
TU0_13517_from_RpoD_mono	2190537	2190818	None	-	True	RpoD_mono
TU00404_from_RpoD_mono	152829	156214	156214	-	True	RpoD_mono
TU0_8732_from_RpoD_mono	2385732	2386448	None	-	True	RpoD_mono
TU0_8241_with_TERM01001_from_RpoD_mono	1944839	1946209	1946209	-	False	RpoD_mono
TU0_14028_from_RpoD_mono	3896694	3900243	None	-	True	RpoD_mono
TU0_6884_from_RpoD_mono	30775	34038	30775	+	True	RpoD_mono
TU0_965_from_RpoD_mono	4116868	4118429	4118429	-	True	RpoD_mono
TU0_8642_from_EG11355_MONOMER	1839887	1840187	1840187	-	True	FliA_mono
TU0_13048_from_RpoD_mono	820016	820729	None	+	True	RpoD_mono
TU0_13272_from_RpoD_mono	1517051	1518088	None	+	True	RpoD_mono
TU00471_with_TERM42_from_EG11355_MONOMER	1997565	1999832	1999832	-	False	FliA_mono
TU0_13683_from_RpoD_mono	2748853	2749731	None	+	True	RpoD_mono
TU0_13384_from_RpoD_mono	1808958	1810349	None	+	True	RpoD_mono
TU0_1261_from_RpoD_mono	4446451	4447065	4446451	+	True	RpoD_mono
TU00062_with_TERM0202_from_RpoD_mono	2820692	2821841	2821841	-	False	RpoD_mono
TU0_14775_from_RpoD_mono	2689179	2689362	2689362	-	True	RpoD_mono
TU601_from_RpoD_mono	1145872	1146763	1145872	+	True	RpoD_mono
TU0_13213_from_RpoD_mono	1379971	1380876	None	+	True	RpoD_mono
TU0_12858_from_RpoD_mono	257810	258230	257810	+	True	RpoD_mono
TU0_14640_with_TERM0741_from_RPOS_MONOMER	2506446	2507469	2507469	-	False	RpoS_mono
TU0_14640_with_TERM0741_from_RpoD_mono	2506446	2507469	2507469	-	False	RpoD_mono
TU0_4202_from_RpoD_mono	1262806	1264193	1262806	+	True	RpoD_mono
TU0_2521_from_RpoD_mono	838472	840871	840871	-	True	RpoD_mono
TU182_from_RpoD_mono	4540717	4547733	4540717	+	True	RpoD_mono
TU0_14301_from_RpoD_mono	156299	156883	None	-	True	RpoD_mono
TU0_13119_from_RpoD_mono	1097109	1098047	None	+	True	RpoD_mono
TU00219_from_RpoD_mono	4091471	4095495	4095495	-	True	RpoD_mono
TU_8411_from_RpoD_mono	2011170	2017537	2011170	+	True	RpoD_mono
TU00132_from_RpoD_mono	1697337	1700153	1697337	+	True	RpoD_mono
TU0_14445_from_RpoD_mono	91012	107474	91012	+	True	RpoD_mono
TU0_6362_from_RPOE_MONOMER	4436731	4437309	4437309	-	True	RpoE_mono
TU0_14225_from_RpoD_mono	4623935	4626570	None	+	True	RpoD_mono
TU00333_from_RpoD_mono	1726371	1731727	None	+	True	RpoD_mono
TU0_8506_from_RPOH_MONOMER	4124931	4125248	4124931	+	True	RpoH_mono
TU0_14546_from_RpoD_mono	406203	407329	None	+	True	RpoD_mono
TU0_6885_from_RpoD_mono	3488288	3489669	3489669	-	True	RpoD_mono
TU0_13570_from_RpoD_mono	2371294	2371560	None	-	True	RpoD_mono
TU0_8802_from_RpoD_mono	3583104	3584846	None	-	True	RpoD_mono
TU0_8571_from_RpoD_mono	3207552	3208565	None	-	True	RpoD_mono
TU0_8242_with_TERM01001_from_RpoD_mono	1944839	1945463	1945463	-	False	RpoD_mono
TU0_13978_from_RpoD_mono	3711115	3712115	None	+	True	RpoD_mono
TU0_14093_from_RpoD_mono	4145489	4146340	None	-	True	RpoD_mono
TU0_14359_from_RpoD_mono	2311474	2314849	2311474	+	True	RpoD_mono
TU0_13628_from_RpoD_mono	2556793	2558088	None	+	True	RpoD_mono
TU0_8733_from_RpoD_mono	2446628	2447179	None	+	True	RpoD_mono
TU0_13822_from_RpoD_mono	3151551	3152244	3151551	+	True	RpoD_mono
TU0_14174_from_RpoD_mono	4473460	4475274	None	+	True	RpoD_mono
TU0_4204_from_RPOE_MONOMER	197821	200360	197821	+	True	RpoE_mono
TU0_13331_from_RpoD_mono	1647621	1650732	1647621	+	True	RpoD_mono
TU0_13744_from_RpoD_mono	2948657	2956906	None	-	True	RpoD_mono
TU0_13915_from_RpoD_mono	3472700	3474528	3474528	-	True	RpoD_mono
TU0_2562_with_TERM081_from_RpoD_mono	3148574	3149412	3149412	-	False	RpoD_mono
TU0_14781_from_RPON_MONOMER	334963	336012	334963	+	True	RpoN_mono
TU0_8643_from_RpoD_mono	1898053	1899796	1899796	-	True	RpoD_mono
TU0_12911_from_RpoD_mono	392239	393642	None	+	True	RpoD_mono
TU0_13049_from_RpoD_mono	820765	823720	None	-	True	RpoD_mono
TU0_13273_from_RpoD_mono	1518286	1518951	None	+	True	RpoD_mono
TU0_12983_from_RpoD_mono	582098	582283	None	+	True	RpoD_mono
TU00472_with_TERM43_from_RpoD_mono	3208668	3209094	3208668	+	False	RpoD_mono
TU0_13443_from_RpoD_mono	1950290	1952437	None	+	True	RpoD_mono
TU0_13518_from_RpoD_mono	2191081	2192190	None	-	True	RpoD_mono
TU00405_from_RPOH_MONOMER	10644	11315	10644	+	True	RpoH_mono
TU00063_from_RpoD_mono	4095734	4097517	4095734	+	True	RpoD_mono
TU0_14029_from_RpoD_mono	3921080	3923656	None	-	True	RpoD_mono
TU0_6363_from_RPON_MONOMER	814962	815915	815915	-	True	RpoN_mono
TU00001_from_RpoD_mono	4213425	4218355	4213425	+	True	RpoD_mono
TU602_from_RpoD_mono	1146014	1146763	1146014	+	True	RpoD_mono
TU0_13214_from_RpoD_mono	1382141	1384596	None	+	True	RpoD_mono
TU0_13685_from_RpoD_mono	2752030	2752786	None	-	True	RpoD_mono
TU0_6886_from_RpoD_mono	4151719	4153101	4153101	-	True	RpoD_mono
TU183_from_RpoD_mono	4539894	4540656	4539894	+	True	RpoD_mono
TU0_13385_from_RpoD_mono	1810353	1811168	None	-	True	RpoD_mono
TU0_13120_from_RpoD_mono	1098102	1099417	None	+	True	RpoD_mono
TU0_12785_from_RpoD_mono	4638425	4638565	None	+	True	RpoD_mono
TU00220_with_TERM0_1030_from_RpoD_mono	4630727	4631167	4630727	+	False	RpoD_mono
TU0_12859_from_RpoD_mono	262552	265777	None	-	True	RpoD_mono
TU00133_from_RpoD_mono	2823813	2828800	2823813	+	True	RpoD_mono
TU0_14642_with_TERM0_1111_from_RpoD_mono	2530366	2531446	2530366	+	False	RpoD_mono
TU0_8243_with_TERM01001_from_RpoD_mono	1944839	1946698	1946698	-	False	RpoD_mono
TU00334_with_TERM0_1151_from_RpoD_mono	3813119	3814603	3814603	-	False	RpoD_mono
TU00334_from_RpoD_mono	3813150	3814603	3814603	-	True	RpoD_mono
TU_8412_from_RpoD_mono	683753	687119	687119	-	True	RpoD_mono
TU0_4205_from_RPOE_MONOMER	3245665	3246844	3245665	+	True	RpoE_mono
TU0_2581_with_TERM0101_from_RpoD_mono	1158548	1160870	1160870	-	False	RpoD_mono
TU0_8804_from_RpoD_mono	3825483	3826688	None	-	True	RpoD_mono
TU0_8572_from_RpoD_mono	3218937	3219269	None	-	True	RpoD_mono
TU0_14447_from_RpoD_mono	932361	936436	932361	+	True	RpoD_mono
TU0_14226_from_RpoD_mono	4628756	4630693	None	+	True	RpoD_mono
TU0_14302_from_RpoD_mono	3562157	3571680	3571680	-	True	RpoD_mono
TU0_14782_from_RPON_MONOMER	257824	258230	257824	+	True	RpoN_mono
TU0_6401_from_RpoD_mono	49799	50302	49799	+	True	RpoD_mono
TU0_14547_from_RpoD_mono	4305806	4310065	None	-	True	RpoD_mono
TU0_8507_from_RpoD_mono	852175	852263	None	-	True	RpoD_mono
TU0_13571_from_RpoD_mono	2378744	2379049	None	-	True	RpoD_mono
TU0_8734_from_RpoD_mono	2493072	2493314	None	-	True	RpoD_mono
TU0_6921_from_RPOS_MONOMER	2576610	2579661	2576610	+	True	RpoS_mono
TU0_8644_from_RpoD_mono	1875302	1875556	None	-	True	RpoD_mono
TU0_13050_from_RpoD_mono	824225	829866	None	-	True	RpoD_mono
TU0_13274_from_RpoD_mono	1524252	1524888	1524252	+	True	RpoD_mono
TU0_14362_from_RpoD_mono	2099919	2100935	None	-	True	RpoD_mono
TU0_14094_from_RpoD_mono	4146555	4148288	None	-	True	RpoD_mono
TU00473_from_RpoD_mono	2685092	2685463	2685463	-	True	RpoD_mono
TU0_13823_from_RpoD_mono	3153324	3154540	3153324	+	True	RpoD_mono
TU0_14175_from_RpoD_mono	4482463	4484162	4484162	-	True	RpoD_mono
TU0_13745_from_EG11355_MONOMER	2957082	2962242	2962242	-	True	FliA_mono
TU00064_from_RpoD_mono	4098782	4099453	4098782	+	True	RpoD_mono
TU0_13979_from_RpoD_mono	3714570	3715229	None	+	True	RpoD_mono
TU0_13917_from_RpoD_mono	3475929	3476519	None	-	True	RpoD_mono
TU61_from_RPON_MONOMER	3553855	3556129	3556129	-	True	RpoN_mono
TU0_12912_from_RpoD_mono	393685	394353	None	+	True	RpoD_mono
TU0_13215_from_RpoD_mono	1387894	1388886	None	-	True	RpoD_mono
TU0_12985_from_RpoD_mono	602639	603886	None	-	True	RpoD_mono
TU0_13444_from_RpoD_mono	1958086	1959819	None	+	True	RpoD_mono
TU0_13519_from_RpoD_mono	2192291	2194355	2192291	+	True	RpoD_mono
TU00406_from_RpoD_mono	10643	11315	10643	+	True	RpoD_mono
TU0_4221_from_RPOE_MONOMER	2734028	2734905	2734028	+	True	RpoE_mono
TU0_13629_from_RpoD_mono	2558279	2558920	None	+	True	RpoD_mono
TU0_8244_from_RpoD_mono	1944168	1944877	1944168	+	True	RpoD_mono
TU0_2603_from_RpoD_mono	3875728	3878173	3878173	-	True	RpoD_mono
TU21_from_RpoD_mono	776963	779612	None	+	True	RpoD_mono
TU0_13121_from_RpoD_mono	1099519	1100010	None	+	True	RpoD_mono
TU0_14030_from_RpoD_mono	3924035	3924498	3924498	-	True	RpoD_mono
TU00221_from_RpoD_mono	4351223	4352828	4352828	-	True	RpoD_mono
TU00002_from_RpoD_mono	2144716	2145583	2145583	-	True	RpoD_mono
TU00002_from_RPOS_MONOMER	2144716	2145583	2145583	-	True	RpoS_mono
TU00134_from_RpoD_mono	4014414	4015215	4014414	+	True	RpoD_mono
TU0_13686_from_RpoD_mono	2752918	2753400	None	+	True	RpoD_mono
TU0_6403_with_TERM0_1041_from_RpoD_mono	28343	29272	28343	+	False	RpoD_mono
TU0_13386_from_RpoD_mono	1820326	1821309	1820326	+	True	RpoD_mono
TU0_12786_from_RpoD_mono	4638965	4639651	None	+	True	RpoD_mono
TU0_14783_from_RPON_MONOMER	3611462	3617012	3611462	+	True	RpoN_mono
TU00335_with_TERM82_from_RpoD_mono	4177646	4187636	4177646	+	False	RpoD_mono
TU0_12860_from_RpoD_mono	266408	268184	None	-	True	RpoD_mono
TU0_6941_from_RpoD_mono	3964185	3965699	3964185	+	True	RpoD_mono
TU0_14643_from_RpoD_mono	2541854	2542693	2542693	-	True	RpoD_mono
TU0_8805_from_RpoD_mono	1731778	1732186	1732186	-	True	RpoD_mono
TU0_8573_from_RpoD_mono	3251340	3252236	None	-	True	RpoD_mono
TU_8414_from_RPOE_MONOMER	3546008	3548421	3548421	-	True	RpoE_mono
TU0_8735_from_RpoD_mono	2524968	2525966	None	+	True	RpoD_mono
TU0_14448_from_RpoD_mono	932152	936436	932152	+	True	RpoD_mono
TU0_4222_from_RPOE_MONOMER	196470	197898	196470	+	True	RpoE_mono
TU0_14227_from_RpoD_mono	4261271	4262327	4262327	-	True	RpoD_mono
TU0_2621_from_RpoD_mono	1756898	1762442	1762442	-	True	RpoD_mono
TU0_8645_from_RpoD_mono	1892576	1892755	None	-	True	RpoD_mono
TU0_13051_from_RpoD_mono	835574	836659	None	+	True	RpoD_mono
TU0_13275_from_RpoD_mono	1524964	1525176	None	+	True	RpoD_mono
TU0_14548_from_RpoD_mono	4397824	4402327	4397824	+	True	RpoD_mono
TU00474_from_RpoD_mono	2685092	2685548	2685548	-	True	RpoD_mono
TU0_8508_from_RpoD_mono	1921090	1921338	1921090	+	True	RpoD_mono
TU0_13572_from_RpoD_mono	2379104	2379565	None	-	True	RpoD_mono
TU0_8245_from_RpoD_mono	1944134	1944877	1944134	+	True	RpoD_mono
TU00065_from_RpoD_mono	4272034	4272684	4272034	+	True	RpoD_mono
TU0_6404_from_RpoD_mono	2245085	2246582	2246582	-	True	RpoD_mono
TU621_from_RpoD_mono	4363495	4364866	4364866	-	True	RpoD_mono
TU0_14303_from_RpoD_mono	2253377	2254036	None	+	True	RpoD_mono
TU0_13216_from_RpoD_mono	1388957	1389889	None	-	True	RpoD_mono
TU0_14097_from_RpoD_mono	4159090	4160153	None	+	True	RpoD_mono
TU0_14363_from_RpoD_mono	573960	574976	None	-	True	RpoD_mono
TU0_13824_from_RpoD_mono	3154593	3155472	3154593	+	True	RpoD_mono
TU0_6942_from_RpoD_mono	2702357	2705218	2705218	-	True	RpoD_mono
TU221_with_TERM5_from_RPON_MONOMER	3597910	3598836	3598836	-	False	RpoN_mono
TU0_13122_from_RpoD_mono	1104637	1104948	None	+	True	RpoD_mono
TU0_13746_from_RpoD_mono	2964210	2966999	None	-	True	RpoD_mono
TU0_14176_from_RpoD_mono	4484241	4486423	None	+	True	RpoD_mono
TU0_13918_from_RpoD_mono	3476614	3479183	None	-	True	RpoD_mono
TU00222_from_EG11355_MONOMER	1299109	1304792	1299109	+	True	FliA_mono
TU0_14784_from_RPON_MONOMER	494041	496218	494041	+	True	RpoN_mono
TU0_12913_from_RpoD_mono	400543	400870	400543	+	True	RpoD_mono
TU0_12987_from_RpoD_mono	604741	605109	None	-	True	RpoD_mono
TU00135_from_RpoD_mono	2929887	2931876	2931876	-	True	RpoD_mono
TU0_13445_from_RpoD_mono	1959996	1960484	None	+	True	RpoD_mono
TU00407_from_RPOH_MONOMER	3864492	3865541	3865541	-	True	RpoH_mono
TU0_14031_from_RpoD_mono	3926175	3929151	3929151	-	True	RpoD_mono
TU00336_with_TERM0641_from_RpoD_mono	3375778	3376694	3376694	-	False	RpoD_mono
TU0_13980_from_RpoD_mono	3715333	3716307	None	+	True	RpoD_mono
TU00003_from_RpoD_mono	70241	71265	70241	+	True	RpoD_mono
TU0_4242_from_RPOE_MONOMER	3110076	3110921	3110921	-	True	RpoE_mono
TU0_2644_from_RpoD_mono	2311106	2311198	2311106	+	True	RpoD_mono
TU0_13687_from_RpoD_mono	2753615	2753977	None	+	True	RpoD_mono
TU0_8806_from_RpoD_mono	499349	500653	None	+	True	RpoD_mono
TU0_8574_from_RpoD_mono	3296996	3297514	None	+	True	RpoD_mono
TU0_13630_from_RpoD_mono	2559390	2560015	None	+	True	RpoD_mono
TU0_13388_from_RpoD_mono	1831425	1837424	None	+	True	RpoD_mono
TU0_12787_from_RpoD_mono	5234	5530	None	+	True	RpoD_mono
TU0_12861_from_RpoD_mono	268513	269406	None	-	True	RpoD_mono
TU0_13333_from_RpoD_mono	1650920	1653165	None	-	True	RpoD_mono
TU0_6405_with_VALS_from_RpoD_mono	4478955	4481950	4481950	-	False	RpoD_mono
TU0_14644_from_RpoD_mono	2576630	2577638	2576630	+	True	RpoD_mono
TU0_8736_from_RpoD_mono	2523149	2523913	None	+	True	RpoD_mono
TU0_8261_from_RpoD_mono	1808194	1808825	1808194	+	True	RpoD_mono
TU0_6981_from_RpoD_mono	1636479	1636836	1636836	-	True	RpoD_mono
TU0_8646_from_RpoD_mono	1872102	1872206	None	-	True	RpoD_mono
TU_8417_from_RPOE_MONOMER	3678467	3680039	3680039	-	True	RpoE_mono
TU0_13052_from_RpoD_mono	836888	837148	None	-	True	RpoD_mono
TU0_13276_from_RpoD_mono	1527946	1528428	None	+	True	RpoD_mono
TU00475_with_TERM53_from_RpoD_mono	2426052	2428822	2428822	-	False	RpoD_mono
TU0_14451_from_RPOE_MONOMER	910405	913352	913352	-	True	RpoE_mono
TU00066_from_RpoD_mono	1019633	1020170	1020170	-	True	RpoD_mono
TU0_14228_from_RpoD_mono	4172099	4173130	4173130	-	True	RpoD_mono
TU641_with_AROPT1_from_RpoD_mono	120144	121650	121650	-	False	RpoD_mono
TU0_14785_from_RPON_MONOMER	1975290	1976601	1976601	-	True	RpoN_mono
TU0_13217_from_RpoD_mono	1390015	1390914	None	+	True	RpoD_mono
TU0_14549_from_RpoD_mono	1286310	1286551	None	-	True	RpoD_mono
TU0_8509_from_RpoD_mono	1416695	1417183	None	+	True	RpoD_mono
TU0_13573_from_RpoD_mono	2379630	2380547	None	+	True	RpoD_mono
TU0_4284_from_RpoD_mono	54755	57156	57156	-	True	RpoD_mono
