#name	description	is_reversible	data_source	is_spontaneous
3HPPtex	3-hydroxypropionate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GLCtex	glucose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
CU2tex	copper (Cu+2) transport via diffusion (extracellular to periplasm)	1	iJO1366	0
FA140ACPHi1	fatty-acyl-ACP hydrolase	0	iJO1366_genetic_unlumping	0
GMPR	GMP reductase	0	iJO1366	0
MEOHtex	Methanol transport via diffusion (extracellular to periplasm)	1	iJO1366	0
XANt2pp	xanthine transport in via proton symport (periplasm)	0	iJO1366	0
3NTD2pp	3_prime_-nucleotidase (UMP) (periplasm)	0	iJO1366	0
PA140abcpp	phosphatidate transport via ABC system (n-C14:0, periplasm)	0	iJO1366	0
DHPTPE	dihydroneopterin triphosphate 2_prime_-epimerase	1	iJO1366	0
THRD_L	L-threonine deaminase	0	iJO1366	0
GLYOX	hydroxyacylglutathione hydrolase	0	iJO1366	0
AACTOOR	Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing)	0	iJO1366	0
THRtex	L-threonine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NACtpp	Nicotinic acid uptake (periplasm)	0	iJO1366	0
N2Otex	nitrious oxide transport via diffusion (extracellular to periplasm)	1	iJO1366	0
AGM4PCP	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	0	iJO1366	0
URIK2	uridine kinase (GTP:Uridine)	0	iJO1366	0
GHBDHx	gamma-hydroxybutyrate dehydrogenase (NADH)	1	iJO1366	0
AKGt2rpp	2-oxoglutarate reversible transport via symport (periplasm)	1	iJO1366	0
3HAD1801	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:0)	0	iJO1366_genetic_unlumping	0
UGLYCH	Ureidoglycolate hydrolase	0	iJO1366	0
ARAI	L-arabinose isomerase	1	iJO1366	0
GALKr	galactokinase	1	iJO1366	0
CINNDO	Cinnamate dioxygenase	0	iJO1366	0
ACACT6r	acetyl-CoA C-acyltransferase (dodecanoyl-CoA) (r)	1	iJO1366	0
MALS	malate synthase	0	iJO1366	0
EAR141y1	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:1)	0	iJO1366_genetic_unlumping	0
NTD11pp	5_prime_-nucleotidase (IMP)	0	iJO1366	0
ARBt3ipp	L-arabinose transport via proton antiport (periplasm)	0	iJO1366	0
XYLUtex	L-xylulose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
MALt3pp	L-malate transport out via proton antiport (periplasm)	0	iJO1366	0
HETZK	hydroxyethylthiazole kinase	0	iJO1366	0
NTD8pp	5_prime_-nucleotidase (dGMP)	0	iJO1366	0
PTRCTA	Putrescine Transaminase	0	iJO1366	0
ECOAH8	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)	1	iJO1366	0
ECOAH6	3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)	1	iJO1366	0
ECOAH7	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)	1	iJO1366	0
ECOAH4	3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	1	iJO1366	0
ECOAH5	3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)	1	iJO1366	0
ECOAH2	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA)	1	iJO1366	0
ECOAH3	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA)	1	iJO1366	0
CMtpp	Chloramphenicol transport via TolC system	0	iJO1366	0
OP4ENH	2-oxopent-4-enoate hydratase	0	iJO1366	0
GRTT	geranyltranstransferase	0	iJO1366	0
4Fe4S_to_ErpA_by_IscA	4Fe4S_to_ErpA_by_IscA	0	M_protein_recon	0
ARBTptspp	arbutin transport via PEP:Pyr PTS (periplasm)	0	iJO1366	0
PE181abcpp	phosphatidylethanolamine transport via ABC system (n-C18:1, periplasm)	0	iJO1366	0
SO2tex	SO2 transport via diffusion (extracellular to periplasm)	1	iJO1366	0
UGLCURPpp	UDP-D-glucuronate pyrophosphohydrolase (periplasm)	0	iJO1366	0
ADOCBLtonex	Adenosylcobalimin transport via ton system (extermal)	0	iJO1366	0
ASPO3	L-aspartate oxidase	0	iJO1366	0
A5PISO	arabinose-5-phosphate isomerase	1	iJO1366	0
ARGSL	argininosuccinate lyase	1	iJO1366	0
LYSt2pp	L-lysine transport in via proton symport (periplasm)	0	iJO1366	0
OBTFL	2-Oxobutanoate formate lyase	0	iJO1366	0
UAMAS	UDP-N-acetylmuramoyl-L-alanine synthetase	0	iJO1366	0
ARGSS	argininosuccinate synthase	0	iJO1366	0
NO3R1pp	Nitrate reductase (Ubiquinol-8) (periplasm)	0	iJO1366	0
CRNDt2rpp	D-carnitine outward transport (H+ antiport)	1	iJO1366	0
DHFR	dihydrofolate reductase	1	iJO1366	0
CLPNS160pp	cardiolipin synthase (periplasmic, n-C16:0)	1	iJO1366	0
PNTOt4pp	Pantothenate sodium symporter (periplasm)	0	iJO1366	0
ALDD19xr	aldehyde dehydrogenase (phenylacetaldehyde, NAD)	1	iJO1366	0
PGP180abcpp	phosphatidylglycerophosphate transport via ABC system (n-C18:0, periplasm)	0	iJO1366	0
3HAD401	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0)	0	iJO1366_genetic_unlumping	0
UGMDDS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase	0	iJO1366	0
THIORDXi1	hydrogen peroxide reductase (thioredoxin)	0	iJO1366_genetic_unlumping	0
THIORDXi2	hydrogen peroxide reductase (thioredoxin)	0	iJO1366_genetic_unlumping	0
4PEPTtex	LalaDgluMdapDala (pentapeptide) transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GTPHs	GTP amine hydrolysis (spontaneous)	0	iJO1366	1
ASNN	L-asparaginase	0	iJO1366	0
PLIPA1A140pp	Phospholipase A1 (phosphatidate, n-C14:0) (periplasm)	0	iJO1366	0
PHEMEabcpp	protoheme transport via ABC system (periplasm)	0	iJO1366	0
MLTGY1pp	murein lytic transglycosylase (murein4p4p) (periplasm)	0	iJO1366	0
MLTGY2pp	murein lytic transglycosylase (murein4p3p) (periplasm)	0	iJO1366	0
CBMD	carbamate deaminase	0	iJO1366	1
ADEtex	adenine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
3OAS1411	3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1)	0	iJO1366_genetic_unlumping	0
FE3DCITtonex	ferric-dicitrate transport via ton system (extracellular)	0	iJO1366	0
ACKr	acetate kinase	1	iJO1366	0
RIBtex	ribose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
DHORTS	dihydroorotase	1	iJO1366	0
DGSNt2pp	deoxyguanosine transport in via proton symport (periplasm)	0	iJO1366	0
PPC	phosphoenolpyruvate carboxylase	0	iJO1366	0
PPA	inorganic diphosphatase	0	iJO1366	0
FDH5pp	Formate Dehydrogenase (menaquinone-8) (periplasm)	0	iJO1366	0
HPYRRy	Hydroxypyruvate reductase (NADPH)	0	iJO1366	0
12DGR180tipp	1,2 diacylglycerol transport via flipping (periplasm to cytoplasm, n-C18:0)	0	iJO1366	0
URIt2rpp	uridine transport in via proton symport, reversible (periplasm)	1	iJO1366	0
PPM	phosphopentomutase	1	iJO1366	0
PPS	phosphoenolpyruvate synthase	0	iJO1366	0
RNDR4b4	ribonucleoside-diphosphate reductase (UDP) (glutaredoxin)	0	iJO1366_genetic_unlumping	0
PGPP181pp	phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:1)	0	iJO1366	0
RNDR4b2	ribonucleoside-diphosphate reductase (UDP) (glutaredoxin)	0	iJO1366_genetic_unlumping	0
RNDR4b1	ribonucleoside-diphosphate reductase (UDP) (glutaredoxin)	0	iJO1366_genetic_unlumping	0
GPDDA4	Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)	0	iJO1366	0
GPDDA5	Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol)	0	iJO1366	0
PRAGSr	phosphoribosylglycinamide synthase	1	iJO1366	0
GPDDA1	Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)	0	iJO1366	0
GPDDA2	Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)	0	iJO1366	0
GPDDA3	Glycerophosphodiester phosphodiesterase (Glycerophosphoserine)	0	iJO1366	0
GLYCAt2rpp	D-glycerate transport via proton symport, reversible (periplasm)	1	iJO1366	0
SKMt2pp	shikimate transport in via proton symport (periplasm)	0	iJO1366	0
OCDCAtexi	Octadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)	0	iJO1366	0
XANtpp	xanthine reversible transport (periplasm)	1	iJO1366	0
ANS	anthranilate synthase	0	iJO1366	0
TPI	triose-phosphate isomerase	1	iJO1366	0
PLIPA2G161pp	Phospholipase A2 (phosphatidylglycerol, n-C16:1) (periplasm)	0	iJO1366	0
ZN2t3pp	zinc (Zn+2) transport out via proton antiport (periplasm)	0	iJO1366	0
SDPTA	succinyldiaminopimelate transaminase	1	iJO1366	0
GLUSy	glutamate synthase (NADPH)	0	iJO1366	0
LIPOtex	lipoate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
CPGNR2	coprogen(Fe(III)) reductase	0	iJO1366	0
CPGNR3	coprogen(Fe(III)) reductase	0	iJO1366	0
CRNCBCT	crotonobetainyl-CoA: carnitine CoA transferase	1	iJO1366	0
CPGNR1	coprogen(Fe(III)) reductase	0	iJO1366	0
BPNT	3_prime_,5_prime_-bisphosphate nucleotidase	0	iJO1366	0
NI2abcpp	Nickle (Ni+2) ABC transporter (periplasm)	0	iJO1366	0
ETHSO3tex	ethanesulfonate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
FMNRx	FMN reductase	0	iJO1366	0
G3PItex	glycero-3-phospho-1-inositol transport via diffusion (extracellular to periplasm)	1	iJO1366	0
CBLAT	cob(I)alamin adenosyltransferase	1	iJO1366	0
LPLIPAL1E160pp	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0) (periplasm)	0	iJO1366	0
CA2tex	calcium (Ca+2) transport via diffusion (extracellular to periplasm)	1	iJO1366	0
LPLIPAL1A181pp	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:1) (periplasm)	0	iJO1366	0
APPLDHr	aminopropanol dehydrogenase reversible	1	iJO1366	0
PGP161abcpp	phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)	0	iJO1366	0
NADN	NAD nucleosidase	0	iJO1366	0
DURItex	deoxyuridine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
ThDPAT	ThDP adenylyl transferase	0	iJO1366	0
LPADSS	Lipid A disaccaride synthase	0	iJO1366	0
BUTSO3tex	butanesulfonate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
MDDEP1pp	murein D,D-endopeptidase (murein4px4p) (periplasm)	0	iJO1366	0
SUCDi	succinate dehydrogenase (irreversible)	0	iJO1366	0
ILEabcpp	L-isoleucine transport via ABC system (periplasm)	0	iJO1366	0
CLPNS161pp	cardiolipin synthase (periplasmic, n-C16:1)	1	iJO1366	0
3UMPtex	3UMP transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NADS1	NAD synthase (nh3)	0	iJO1366	0
TREH	alpha,alpha-trehalase	0	iJO1366	0
PLIPA2E161pp	Phospholipase A2 (phosphatidylethanolamine, n-C16:1) (periplasm)	0	iJO1366	0
LPLIPAL2E140	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:0)	0	iJO1366	0
LPLIPAL2E141	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:1)	0	iJO1366	0
MSO3abcpp	methanesulfonate transport via ABC system (periplasm)	0	iJO1366	0
NAt3_1p5pp	sodium proton antiporter (H:NA is 1.5) (periplasm)	0	iJO1366	0
NAt3pp	sodium transport out via proton antiport (cytoplasm to periplasm)	0	iJO1366	0
4Fe4S_to_SufA_by_IscU	4Fe4S_to_SufA_by_IscU	0	M_protein_recon	0
2AGPGAT181	2-acyl-glycerophospho-glycerol acyltransferase (n-C18:1)	0	iJO1366	0
SERt4pp	L-serine via sodium symport (periplasm)	0	iJO1366	0
FLDR21	flavodoxin reductase (NADPH)	0	iJO1366_genetic_unlumping	0
LGTHL	lactoylglutathione lyase	0	iJO1366	0
PLIPA1A141pp	Phospholipase A1 (phosphatidate, n-C14:1) (periplasm)	0	iJO1366	0
INDOLEt2rpp	Indole transport via proton symport, reversible (periplasm)	1	iJO1366	0
LCTStex	Lactose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GLUR	glutamate racemase	1	iJO1366	0
4HOXPACDtex	4-hydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm)	1	iJO1366	0
XPPT	xanthine phosphoribosyltransferase	0	iJO1366	0
3OAS1811	3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:1)	0	iJO1366_genetic_unlumping	0
NH4tex	ammonia transport via diffusion (extracellular to periplasm)	1	iJO1366	0
UACGAMtex	UDP-N-acetyl-D-glucosamine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NOVBCNtpp	Novobiocin transport via TolC system	0	iJO1366	0
AGMHE	ADP-D-glycero-D-manno-heptose epimerase	0	iJO1366	0
AP4AS	Ap4A synthetase	0	iJO1366	0
MALTptspp	maltose transport via PEP:Pyr PTS (periplasm)	0	iJO1366	0
G3PAT1411	glycerol-3-phosphate acyltransferase (C14:1)	0	iJO1366_genetic_unlumping	0
CYSabcpp	L-cysteine uptake via ABC system (periplasm)	0	iJO1366	0
AP4AH	Ap4A hydrolase	0	iJO1366	0
GLYCLTt2rpp	glycolate transport via proton symport, reversible (periplasm)	1	iJO1366	0
PYROX	pyrimidine oxygenase	0	iJO1366	0
PIuabcpp	phosphate transport via ABC system (uptake, periplasm)	0	iJO1366	0
NO3R1bpp	Nitrate reductase (Ubiquinol-8)	0	iJO1366	0
ETHAt2pp	ethanolamine transport in via proton symport	0	iJO1366	0
SHKK	shikimate kinase	0	iJO1366	0
URDGLYCD	ureidoglycolate dehydrogenase	0	iJO1366	0
PAPA140pp	Phosphatidate phosphatase (periplasmic, n-C14:0)	0	iJO1366	0
ETHAAL	Ethanolamine ammonia-lyase	0	iJO1366	0
RNTR4c22	ribonucleoside-triphosphate reductase (UTP) (flavodoxin)	0	iJO1366_genetic_unlumping	0
RNTR4c21	ribonucleoside-triphosphate reductase (UTP) (flavodoxin)	0	iJO1366_genetic_unlumping	0
EAR160y1	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C16:0)	0	iJO1366_genetic_unlumping	0
FBA	fructose-bisphosphate aldolase	1	iJO1366	0
LALGP	L-alanyl-gamma-L-glutamate peptidase	0	iJO1366	0
PLIPA2G160pp	Phospholipase A2 (phosphatidylglycerol, n-C16:0) (periplasm)	0	iJO1366	0
NMNPtpp	NMN permease (periplasm)	0	iJO1366	0
Ktex	potassium transport via diffusion (extracellular to periplasm)	1	iJO1366	0
DHAPT	Dihydroxyacetone phosphotransferase	0	iJO1366	0
ABUTt2pp	4-aminobutyrate transport in via proton symport (periplasm)	0	iJO1366	0
FEENTERexs	enterobactin Fe(III) binding (spontaneous)	0	iJO1366	1
FE3abcpp	iron (III) transport via ABC system (periplasm to cytoplasm)	0	iJO1366	0
XAND	xanthine dehydrogenase	0	iJO1366	0
G6PP	glucose-6-phosphate phosphatase	0	iJO1366	0
AGPR	N-acetyl-g-glutamyl-phosphate reductase	1	iJO1366	0
BUTt2rpp	Butyrate transport via proton symport, reversible (periplasm)	1	iJO1366	0
PSD160	Phosphatidylserine decarboxylase (n-C16:0)	0	iJO1366	0
FE3tex	iron (III) transport via diffusion (extracellular to periplasm)	1	iJO1366	0
ALAR	alanine racemase	1	iJO1366	0
MINCYCtpp	Minocycline transport via TolC system	0	iJO1366	0
CRNt2rpp	L-carnitine outward transport (H+ antiport)	1	iJO1366	0
MALDtex	D-Malate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GLUDC	Glutamate Decarboxylase	0	iJO1366	0
CYANST	Cyanide sulfurtransferase	0	iJO1366	0
F6PP	D-fructose 6-phosphate phosphatase	0	iJO1366	0
GLUDy	glutamate dehydrogenase (NADP)	1	iJO1366	0
PGP181abcpp	phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)	0	iJO1366	0
3OAR1601	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0)	1	iJO1366_genetic_unlumping	0
PLIPA2A140pp	Phospholipase A2 (phosphatidate, n-C14:0) (periplasm)	0	iJO1366	0
F6PA	fructose 6-phosphate aldolase	1	iJO1366	0
FRUtex	D-fructose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
12PPDRtpp	(R)-Propane-1,2-diol facilitated transport (periplasm)	1	iJO1366	0
UM3PL	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	0	iJO1366	0
MI1PP	myo-inositol 1-phosphatase	0	iJO1366	0
LEUabcpp	L-leucine transport via ABC system (periplasm)	0	iJO1366	0
ACGAMT	UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase	0	iJO1366	0
ICYSDS1	ISC Cysteine desulfuration	0	iJO1366_genetic_unlumping	0
FUMtex	Fumarate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
PPPNDO	Phenylpropanoate Dioxygenase	0	iJO1366	0
ACACT7r	acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)	1	iJO1366	0
NTP5	nucleoside-triphosphatase (CTP)	0	iJO1366	0
PLIPA2A181pp	Phospholipase A2 (phosphatidate, n-C18:1) (periplasm)	0	iJO1366	0
ACGAMK	N-acetylglucosamine kinase	0	iJO1366	0
MALTTTRtexi	maltotetraoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible	0	iJO1366	0
PLIPA2E160pp	Phospholipase A2 (phosphatidylethanolamine, n-C16:0) (periplasm)	0	iJO1366	0
PAPA120	Phosphatidate phosphatase (n-C12:0)	0	iJO1366	0
DHCINDO	2,3-dihydroxycinnamate 1,2-dioxygenase	0	iJO1366	0
R15BPK	ribose-1,5-bisphosphokinase	0	iJO1366	0
MN2t3pp	manganese (Mn+2) transport out via proton antiport (periplasm)	0	iJO1366	0
LIPAHTex	Lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane)	0	iJO1366	0
K2L4Aabctex	KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular)	0	iJO1366	0
MOAT	3-deoxy-D-manno-octulosonic acid transferase	0	iJO1366	0
TDPGDH	dTDPglucose 4,6-dehydratase	0	iJO1366	0
COBALT2tex	cobalt (Co+2) transport via diffusion (extracellular to periplasm)	1	iJO1366	0
PGSA141	Phosphatidylglycerol synthase (n-C14:1)	0	iJO1366	0
PGSA140	Phosphatidylglycerol synthase (n-C14:0)	0	iJO1366	0
CPPPGO	coproporphyrinogen oxidase (O2 required)	0	iJO1366	0
PE141abcpp	phosphatidylethanolamine transport via ABC system (n-C14:1, periplasm)	0	iJO1366	0
H2Stex	h2s transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NODOx	nitric oxide dioxygenase	0	iJO1366	0
NNAM	nicotinamidase	0	iJO1366	0
CYTBD2pp	cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm)	0	iJO1366	0
ASAD	aspartate-semialdehyde dehydrogenase	1	iJO1366	0
MANAO	Mannonate oxidoreductase	1	iJO1366	0
RZ5PP	alpha-ribazole 5-phosphate phosphatase	0	iJO1366	0
HPYRRx	Hydroxypyruvate reductase (NADH)	0	iJO1366	0
CLPNS120pp	cardiolipin synthase (periplasmic, n-C12:0)	1	iJO1366	0
ADMDC	adenosylmethionine decarboxylase	0	iJO1366	0
3HAD1001	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0)	0	iJO1366_genetic_unlumping	0
OAADC	oxaloacetate decarboxylase	0	iJO1366	0
PAPA180pp	Phosphatidate phosphatase (periplasmic, n-C18:0)	0	iJO1366	0
IDOND	L-idonate 5-dehydrogenase	1	iJO1366	0
UDPGD	UDPglucose 6-dehydrogenase	0	iJO1366	0
SULabcpp	sulfate transport via ABC system (periplasm)	0	iJO1366	0
CMPtex	CMP transport via diffusion (extracellular to periplasm)	1	iJO1366	0
FECRMUtpp	ferrichrome (minus Fe) secretion (to periplasm)	0	iJO1366	0
DDGLCNtex	2-dehydro-3-deoxy-D-gluconate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
MTAN	methylthioadenosine nucleosidase	0	iJO1366	0
MOBDabcpp	molybdate transport via ABC system (periplasm)	0	iJO1366	0
H2SO	Hydrogen sulfide oxidation	0	iJO1366	0
PROt2rpp	L-proline reversible transport via proton symport (periplasm)	1	iJO1366	0
MLDEP2pp	murein L,D-endopeptidase (murein5px3p) (periplasm)	0	iJO1366	0
OXDHCOAT	3-oxo-5,6-dehydrosuberyl-CoA thiolase	0	iJO1366	0
TTDCAtexi	Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)	0	iJO1366	0
AAMYL	alpha-amylase	0	iJO1366	0
QUINDH	Quinate dehydrogenase	1	iJO1366	0
ACOATA1	Acetyl-CoA ACP transacylase	1	iJO1366_genetic_unlumping	0
14GLUCANtexi	1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible	0	iJO1366	0
G3PGabcpp	sn-glycerol-3-phosphoglycerol transport via ABC system (periplasm)	0	iJO1366	0
CHLtex	choline transport via diffusion (extracellular to periplasm)	1	iJO1366	0
MDDCP3pp	murein D,D-carboxypeptidase (murein5p5p) (periplasm)	0	iJO1366	0
CDPMEK	4-(cytidine 5_prime_-diphospho)-2-C-methyl-D-erythritol kinase	0	iJO1366	0
CU1abcpp	Copper (Cu +1) ABC transporter (periplasm)	0	iJO1366	0
2AGPA120tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C12:0) transporter via facilitated diffusion (periplasm)	0	iJO1366	0
LCTSt3ipp	Lactose transport via proton aniport (periplasm)	0	iJO1366	0
SELR	selenate reductase	0	iJO1366	0
PLIPA1G180pp	Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm)	0	iJO1366	0
pqq_transport	pqq_transport	0	M_protein_recon	0
GLUTRR	glutamyl-tRNA reductase	0	M_protein_recon	0
acp_lipoate_synthase	acp lipoate synthase	0	M_protein_recon	1
CPLX0-782_mod_4fe4s_regeneration	CPLX0-782_mod_4fe4s_regeneration	0	M_protein_recon	1
RNA_b2590_to_generic	RNA_b2590 to generic	1	Updates	1
RNA_b3757_to_generic	RNA_b3757 to generic	1	Updates	1
RNA_b3969_to_generic	RNA_b3969 to generic	1	Updates	1
RNA_b4008_to_generic	RNA_b4008 to generic	1	Updates	1
