,genome_region,unique_name,protein_length,Oobatake_Keq_20C,Oobatake_Keq_21C,Oobatake_Keq_22C,Oobatake_Keq_23C,Oobatake_Keq_24C,Oobatake_Keq_25C,Oobatake_Keq_26C,Oobatake_Keq_27C,Oobatake_Keq_28C,Oobatake_Keq_29C,Oobatake_Keq_30C,Oobatake_Keq_31C,Oobatake_Keq_32C,Oobatake_Keq_33C,Oobatake_Keq_34C,Oobatake_Keq_35C,Oobatake_Keq_36C,Oobatake_Keq_37C,Oobatake_Keq_38C,Oobatake_Keq_39C,Oobatake_Keq_40C,Oobatake_Keq_41C,Oobatake_Keq_42C,Oobatake_Keq_43C,Oobatake_Keq_44C,Oobatake_Keq_45C,Oobatake_Keq_46C,Oobatake_Keq_47C,Oobatake_Keq_48C,Oobatake_Keq_49C,Oobatake_Keq_50C,Oobatake_Keq_51C,Oobatake_Keq_52C,Oobatake_Keq_53C,Oobatake_Keq_54C,Oobatake_Keq_55C,Oobatake_Keq_56C,Oobatake_Keq_57C,Oobatake_Keq_58C,Oobatake_Keq_59C,Oobatake_Keq_60C,Oobatake_Keq_61C,Oobatake_Keq_62C,Oobatake_Keq_63C,Oobatake_Keq_64C,Oobatake_Keq_65C
773,b3835,EG11476,546.0,3.666095627740995e-32,6.232905365613131e-32,1.1296780540057057e-31,2.1807998627395584e-31,4.480218803863681e-31,9.786692659302768e-31,2.2712377006315806e-30,5.595272267216137e-30,1.4620402445017224e-29,4.048831081038794e-29,1.1873812169418839e-28,3.6847153166916057e-28,1.20903544307761e-27,4.191490250337221e-27,1.53415794155564e-26,5.924155866325133e-26,2.4117092803792715e-25,1.034325862651096e-24,4.6700352343048374e-24,2.2182684579417402e-23,1.1077567767077894e-22,5.811932614263231e-22,3.2015203029939874e-21,1.8504157652875327e-20,1.1214544930922903e-19,7.122282174151485e-19,4.7370909867386486e-18,3.2975623944407646e-17,2.401046554911689e-16,1.827576916292179e-15,1.453326557882219e-14,1.2067346272686777e-13,1.0456190170512873e-12,9.449393127572963e-12,8.90147879109164e-11,8.735960129904888e-10,8.927197242887188e-09,9.49390025867023e-08,1.0501987798274297e-06,1.2077334532248016e-05,0.00014431848931437214,0.0017910419573444723,0.023073160489102917,0.308399423790678,4.274798978968217,61.41958851221568
774,b3453,EG11047,438.0,1.0342334714117773e-24,2.0389806108563475e-24,4.1899282105887275e-24,8.969106791519081e-24,1.998917643692604e-23,4.6355515622369543e-23,1.1179699667246575e-22,2.802502938364074e-22,7.298234290325706e-22,1.9734101812042727e-21,5.537582990874617e-21,1.6117782817751822e-20,4.863564437523621e-20,1.52073582413854e-19,4.924829552520467e-19,1.6510441643634511e-18,5.7273147631719276e-18,2.054783800917195e-17,7.620873563307625e-17,2.9205904980061154e-16,1.1560336866805959e-15,4.7240411129013814e-15,1.992105936343989e-14,8.665262577927395e-14,3.886325749897279e-13,1.7964085950306822e-12,8.554652445519711e-12,4.195235614536054e-11,2.11784909690779e-10,1.1001419556867283e-09,5.878280676141135e-09,3.2294977442539485e-08,1.8236448746213741e-07,1.0580495858774578e-06,6.304844124627186e-06,3.8573550207579934e-05,0.00024221349323932934,0.0015604476794054128,0.010310816634816608,0.06985263474590586,0.48503530626998903,3.4508153556979355,25.14703945056117,187.64184494961043,1433.2206528965532,11202.15784853525
775,b3450,EG11048,356.0,4520.669993736159,3559.19522530181,2920.0738463111293,2495.109323854776,2219.235324478473,2053.5393411944146,1975.877136282932,1975.826695856038,2052.3333177504496,2213.2909435007828,2476.882238709671,2874.9898438082787,3459.5719718292967,4313.7760680676765,5571.076107096132,7448.46740684118,10304.906965119726,14746.074015734152,21815.873279531177,33353.70657689537,52675.06606375888,85895.89537182104,144565.79757091284,251019.00288506396,449490.1314260854,829723.4438599875,1578249.9401470446,3092284.3467084207,6238478.190797887,12954188.614745205,27676623.394186918,60817505.68455227,137404267.28335086,319060942.98224884,761196389.7565846,1865174234.7181048,4692386218.785645,12116406649.041903,32100794713.173656,87232369797.10486,243063384205.98056,694229959523.2821,2031856125047.8171,6091917989140.183,18704847540551.074,58798014301686.914
776,b1474,EG11227,1015.0,1.683611831202745e-48,4.5659514542250434e-48,1.3708286787588575e-47,4.549788836688882e-47,1.6670871219325929e-46,6.734358720445457e-46,2.9952004518695005e-45,1.4647947845780274e-44,7.866599940222016e-44,4.6334375197770295e-43,2.989374977282679e-42,2.1099945328384446e-41,1.6273356229707152e-40,1.3697669240403224e-39,1.2568300631938912e-38,1.2556279554238974e-37,1.3642738943975984e-36,1.61030192782822e-35,2.062502030311345e-34,2.8634264954449054e-33,4.304398659758124e-32,6.998593652860318e-31,1.2294890983447319e-29,2.3313344176367106e-28,4.7665848539773534e-27,1.0497749337184778e-25,2.4879446720334306e-24,6.3389392832457e-23,1.7346249664690175e-21,5.0932554703187753e-20,1.603170824170848e-18,5.404530720167721e-17,1.9495531406298346e-15,7.518335362437208e-14,3.096948307734582e-12,1.3614239320436008e-10,6.3815590344402e-09,3.186883846308937e-07,1.6941384362329287e-05,0.000957893025996668,0.057559603114551605,3.6728511999020714,248.67409900527912,17850.94019737137,1357566.9772727943,109295417.43115233
777,b2579,EG11784,127.0,36560.134324750354,32937.28568007999,30107.160576359965,27917.059853268427,26254.553052412008,25037.622430185955,24207.765425190337,23725.22475908974,23565.79101770027,23718.813422660005,24186.191186257125,24982.220943330314,26134.259764688853,27684.239143289447,29691.14236576621,32234.644811336206,35420.22393440648,39386.18535593678,44313.2400787918,50437.528227735675,58068.34944741669,67612.37619020291,79606.86216679002,94765.41498629953,114041.42847464177,138716.48789920454,170524.30162117817,211825.47350842637,265855.464242546,337078.5395224032,431696.1147009047,558381.3584180764,729347.3481027856,961909.8944838671,1280788.3787401419,1721514.2677843608,2335512.128344149,3197721.1521122092,4418098.889210197,6159093.098557529,8662343.428139355,12289742.751046054,17586972.654465597,25382422.822267246,36942151.16788514,54214127.30666728
778,b3425,EG10395,108.0,1.4920627238634317e-13,2.0810057750435811e-13,2.928574732341904e-13,4.1579591478598276e-13,5.955111966175768e-13,8.602629595677594e-13,1.2532874804082861e-12,1.8411780459452743e-12,2.7271856955838234e-12,4.07245679184575e-12,6.130147208017702e-12,9.300547566007196e-12,1.422068868186624e-11,2.191085227384435e-11,3.401552670453674e-11,5.320199061969457e-11,8.382343995196002e-11,1.3302854413018393e-10,2.1262850099137426e-10,3.4225639953382485e-10,5.547431743375674e-10,9.053158315294649e-10,1.4874217090606144e-09,2.460099547025205e-09,4.095577312314917e-09,6.862484423170095e-09,1.1572092844894185e-08,1.9636668852135632e-08,3.352823818246319e-08,5.759739694666224e-08,9.954213018941985e-08,1.7305583084867916e-07,3.026248493669377e-07,5.322630394616907e-07,9.414911652139246e-07,1.6747105240295059e-06,2.9954539722227598e-06,5.387053376950406e-06,9.740302353156985e-06,1.7704896991105797e-05,3.235056836184392e-05,5.9416376651992014e-05,0.00010968185636810369,0.00020348709977781508,0.0003793865660825458,0.0007107877497671895
779,b2997,G7554,372.0,1.9868477995401882e-14,2.8072927416090832e-14,4.113420523692968e-14,6.247324814331239e-14,9.829856857805688e-14,1.6015932700327075e-13,2.700860771258909e-13,4.71186881444637e-13,8.500107095377703e-13,1.584885950428971e-12,3.0529465748406606e-12,6.072898667013386e-12,1.2469224244613181e-11,2.641576214550116e-11,5.771433070961971e-11,1.2999307012351945e-10,3.017134235440521e-10,7.213257803630225e-10,1.7756515042823525e-09,4.498866113589807e-09,1.17273407312528e-08,3.143993831981785e-08,8.665356277193539e-08,2.454443549971717e-07,7.142054675173005e-07,2.1342273623493572e-06,6.547141441584041e-06,2.0611264258663847e-05,6.656561029351598e-05,0.00022046529087571578,0.0007485663376131659,0.0026048152276743116,0.00928621940479151,0.03390604790854719,0.12675187679660754,0.4849928490632617,1.8988322165271698,7.604604710028804,31.144101464637707,130.39357550975657,557.94540496965,2439.259368722358,10892.620835901495,49669.97875630866,231218.97142611985,1098507.9804482341
780,b3951,EG11910,765.0,6.012871544244379e-19,8.87740504024455e-19,1.4229292378238999e-18,2.4733624402522e-18,4.657156383802402e-18,9.488796688591455e-18,2.089750782649777e-17,4.969510966087129e-17,1.2747301101649052e-16,3.523421885177507e-16,1.0483730953661801e-15,3.3546052032496924e-15,1.15323337960245e-14,4.25525336283766e-14,1.68366018099002e-13,7.136720512696141e-13,3.237863707607387e-12,1.570870261768307e-11,8.142466173697647e-11,4.5052943288256664e-10,2.6586744750819675e-09,1.6719013721437863e-08,1.1194216573792437e-07,7.97358581658198e-07,6.037193629519199e-06,4.854982343231391e-05,0.00041434871264337675,0.003749986717093041,0.035961957294240475,0.3651539470691092,3.9228498696485685,44.55525387304699,534.6268655654402,6772.434186843606,90505.06673128356,1275062.0535749493,18924332.416550077,295695898.71028566,4860873241.009406,84011815843.30566,1525598747937.2854,29089406433887.293,582034244073864.6,1.221264411076631e+16,2.685656250923094e+17,6.185950579140799e+18
781,b3952,EG11911,292.0,0.0009841275666273336,0.0010675205154515354,0.0011958868758931544,0.0013829397278202415,0.001650170477114376,0.002030872834435401,0.0025768179132959466,0.0033694053939828956,0.004538532692809054,0.006295019735139899,0.008987263917600942,0.013201964176009436,0.01994640524892765,0.030984364236548153,0.04946655207368764,0.08113596277965363,0.13667584870112026,0.2363703563454517,0.4195324372094262,0.7639414088060031,1.426689169856448,2.731671383591257,5.36061209027648,10.778200908036272,22.1965400658205,46.80524780392172,101.0273989930031,223.1444951206806,504.20190623402925,1165.1044707508804,2752.579958414373,6646.669998658318,16399.611845869273,41333.884396556714,106390.21934996618,279576.9339505944,749873.6531241568,2052327.097177663,5730110.506253516,16316429.675013816,47372065.64692577,140199164.74873444,422850461.3233383,1299392367.2699,4067253390.3247957,12964814007.422617
782,b1224,EG10638,1247.0,1.9180480626073013e-55,5.750350834847184e-55,1.9566342172466968e-54,7.54313494561338e-54,3.289114512505251e-53,1.619422642356126e-52,8.98826336273836e-52,5.614574825925308e-51,3.9408079062564886e-50,3.1030819706957484e-49,2.7369281700696847e-48,2.699780233480102e-47,2.9739312060034085e-46,3.6527782238465194e-45,4.995368807317175e-44,7.595127764606718e-43,1.282054695683585e-41,2.39922919723249e-40,4.970835049319333e-39,1.1386412192155209e-37,2.8797880936952312e-36,8.0310971706427e-35,2.466396709302921e-33,8.330400407772298e-32,3.0905300421029557e-30,1.25782840153234e-28,5.609138193762312e-27,2.737346946888458e-25,1.4601675668338836e-23,8.50358954410233e-22,5.4003698172993776e-20,3.735668931328038e-18,2.8115513537233535e-16,2.2997066724728234e-14,2.0420693907986756e-12,1.9663902672620042e-10,2.0511916758537537e-08,2.3153823008992115e-06,0.00028253230544154987,0.03723040329100442,5.292648462344272,810.8893036214791,133763.25198883013,23734395.81804351,4525544461.453018,926415165100.3893
783,b2481,EG11150,205.0,4.788140443314632e-09,6.390263485825836e-09,8.689092866642042e-09,1.2034320595898658e-08,1.6972646729023743e-08,2.436966169143144e-08,3.561345375914637e-08,5.2958747708644373e-08,8.01154532057677e-08,1.2326715525782917e-07,1.9285460169545365e-07,3.06736009975549e-07,4.958538690177258e-07,8.145173730250973e-07,1.359282277319755e-06,2.30402919153507e-06,3.96591195373112e-06,6.930810699285459e-06,1.2294796098716452e-05,2.213434679907947e-05,4.04327452040656e-05,7.492645931228316e-05,0.000140827744977038,0.0002684164150050263,0.0005186994094920946,0.0010160789649732373,0.0020172724053541,0.004058340816206205,0.008271837472234402,0.017078460253105162,0.03571194486898075,0.07561748969549949,0.16210705737122638,0.35178756752399687,0.7726573735536634,1.7173203934318273,3.861931795203139,8.785747765413303,20.216530941723637,47.04594145337397,110.70317894397888,263.3638137574131,633.3543683685677,1539.464042912269,3781.488283424904,9385.676221700214
784,b1225,EG10639,512.0,1.7263975299484115e-26,3.347231542942259e-26,6.830485882893566e-26,1.4659920794594328e-25,3.3069208548867427e-25,7.834850095956214e-25,1.9483158760167684e-24,5.081844125377153e-24,1.389416527219798e-23,3.9793566482572923e-23,1.1931275775343059e-22,3.742682422720446e-22,1.227534357687452e-21,4.207028114211931e-21,1.5057353859410305e-20,5.624677600587045e-20,2.191645835765984e-19,8.902636018784122e-19,3.767885975639252e-18,1.6606065607265072e-17,7.617072825942798e-17,3.6343586870428556e-16,1.802831556516999e-15,9.29272127202164e-15,4.974701952318964e-14,2.76443797493207e-13,1.5938398316545407e-12,9.52941152198405e-12,5.905540875557253e-11,3.7915527511227214e-10,2.5207684524164213e-09,1.7346216530437163e-08,1.234903232349908e-07,9.091188708667197e-07,6.917895600107939e-06,5.4387820855208214e-05,0.00044158576315583376,0.0037010784342235395,0.0320079608786827,0.2855113977678088,2.625707623281685,24.88576392769133,242.9763183987514,2442.948629039749,25283.288264053797,269249.7758629602
785,b1226,EG10641,236.0,0.013021568579986029,0.01386818021578677,0.015148411380848168,0.01696512487337215,0.019473434934310526,0.02290229463643882,0.027588236481528625,0.03402805385528813,0.04296158900197182,0.0555031337843232,0.07335243558015428,0.09913781751997047,0.1369814710779751,0.19344332828279695,0.2791186375682327,0.41137947549806864,0.6191451642878334,0.9513002397843144,1.4917598747824192,2.386816895026959,3.8954939043733043,6.4835856296952405,11.001830967650209,19.02834419208632,33.53623092746473,60.213961582074155,110.1143348528012,205.0452684712417,388.6976278790456,749.9438505860956,1472.3133117043799,2940.544038133323,5973.292929343202,12338.50948201594,25910.737631032873,55305.94268391892,119962.86296322594,264371.22293413966,591812.9562932873,1345456.0691149519,3105863.7003333867,7278423.702529442,17312100.98920759,41786530.69578276,102332759.57003875,254216507.1822746
786,b1478,G6775,336.0,3.316821021644171e-07,4.634934263860442e-07,6.700157756051871e-07,1.001484525064034e-06,1.54711343914979e-06,2.4690093470582353e-06,4.068674025781272e-06,6.920261231655976e-06,1.2143509544932419e-05,2.1975238928709617e-05,4.099292748390518e-05,7.879364709993935e-05,0.00015599262911195647,0.0003179609932101097,0.0006670054239694754,0.001439468052553015,0.0031946678937812036,0.007288476285340298,0.017087315373313035,0.04115077962164446,0.10176368891969896,0.2583234523900728,0.6728820920479196,1.7979117273787841,4.926112295211371,13.835702424356901,39.821314095865084,117.41024574124313,354.51370471560347,1095.870557838084,3466.963110730703,11221.976865262637,37152.500719692776,125769.54058819453,435214.8198359612,1539027.889444994,5560060.584673545,20515406.364267554,77290719.269675,297236365.8865141,1166504199.590247,4670511779.864838,19073134606.82113,79423007152.1587,337152199144.56696,1458650951273.3691
787,b1466,EG10645,231.0,0.012781389269315093,0.014289842831042147,0.01637067547124632,0.01921106148809739,0.023085526725802136,0.028398282407690573,0.035749545665272234,0.04604044663330427,0.06064087996054442,0.08166140442215246,0.11239939171462517,0.15808081160129647,0.22711020178510172,0.3332057547523875,0.4990966017460116,0.7630143497978209,1.1902501486128247,1.8940194688911178,3.073662699323098,5.085575940815624,8.576784448777188,14.740055834870574,25.80806854586222,46.02424230221974,83.57706727953838,154.50873102821504,290.72468701439914,556.6379593469088,1084.241987737629,2148.048121680428,4327.4240425874905,8863.13187423604,18451.14292766744,39034.17066171858,83899.79140781786,183181.219620299,406177.9198284767,914490.8694135596,2090180.3023597708,4848911.49979761,11415025.595390394,27264579.384096425,66058436.79674785,162324764.28207406,404472308.4519578,1021790697.322991
788,b0902,EG10028,246.0,1.6709804517547665e-20,2.603240159775788e-20,4.1566905446072086e-20,6.800219693145854e-20,1.1394452470227152e-19,1.954856833010197e-19,3.4327749720564517e-19,6.168004148895e-19,1.1336398406697744e-18,2.130595090047042e-18,4.093439928117451e-18,8.037220910654051e-18,1.6122175770826374e-17,3.303040314879736e-17,6.90956474871769e-17,1.4754010487808037e-16,3.214917917505301e-16,7.146768651714951e-16,1.6203580643211159e-15,3.745905775677413e-15,8.827386572864292e-15,2.119939316717328e-14,5.187031661585156e-14,1.2927316463011861e-13,3.2808267692427366e-13,8.476892088955642e-13,2.2292716259391436e-12,5.9656581620366056e-12,1.624128320588651e-11,4.4972594186686366e-11,1.266314666121894e-10,3.624960852172281e-10,1.0547178104156692e-09,3.1184958841217097e-09,9.36776568855527e-09,2.858354916438114e-08,8.857154587199016e-08,2.786635506349523e-07,8.899901007211997e-07,2.884839756611626e-06,9.488627253321347e-06,3.166249393633428e-05,0.00010716746222894204,0.0003678528154429607,0.001280256225953015,0.004517008151683664
789,b1467,EG10647,514.0,3.6127620523989464e-31,7.926241966931346e-31,1.8294925367505402e-30,4.43939588110216e-30,1.1317389336544874e-29,3.0290162370090324e-29,8.505468135638709e-29,2.5040837482350578e-28,7.7245031737922375e-28,2.4950811510189856e-27,8.43367245193919e-27,2.9812359869024607e-26,1.1014308283373285e-25,4.250470398971214e-25,1.7122895559419014e-24,7.196531728875272e-24,3.1537281469148444e-23,1.4402340878311133e-22,6.850246903990891e-22,3.391593020173143e-21,1.7469850256496288e-20,9.356848554024249e-20,5.208292979524171e-19,3.0113439118116236e-18,1.8075964842090885e-17,1.1258980272677193e-16,7.273383658870698e-16,4.87080056160864e-15,3.379716089577866e-14,2.4286712532376635e-13,1.8065977674953067e-12,1.3904549575008458e-11,1.1067676551134771e-10,9.106767444600288e-10,7.742607331825864e-09,6.79884427326069e-08,6.163397459971773e-07,5.765771999154259e-06,5.5637107330918394e-05,0.0005535559680586747,0.005676375139495699,0.05996782609056005,0.6524251911818472,7.306985791056555,84.21184947151829,998.3208437106554
790,b1468,EG10648,1246.0,3.191581398574813e-58,1.0969017866137628e-57,4.284157381558598e-57,1.8981764032937708e-56,9.524242379178967e-56,5.402660233521949e-55,3.4589162755759054e-54,2.4952292008740936e-53,2.0249414170563427e-52,1.8456542207675136e-51,1.8864214642766992e-50,2.1587508565056913e-49,2.761701089182285e-48,3.943719397594158e-47,6.2768979886234335e-46,1.1118800691917849e-44,2.1888605196844515e-43,4.781984541415545e-42,1.1577636452691312e-40,3.102086689842628e-39,9.185855309921105e-38,3.002167233283625e-36,1.081499149017262e-34,4.2887252147753306e-33,1.8697514517265006e-31,8.950433354375645e-30,4.698590235529365e-28,2.701599467829561e-26,1.69933271781559e-24,1.1679429481770497e-22,8.760717027745483e-21,7.163558396929778e-19,6.378117775498113e-17,6.176483726326395e-15,6.498190931224911e-13,7.41942381786868e-11,9.183437167482758e-09,1.2309349163404106e-06,0.00017848573828580698,0.02796795699254743,4.7311117594377485,863.1246259518957,169652.5101405053,35892040.603725865,8165213467.739694,1995513566246.8657
791,b2202,EG12060,200.0,1.035443103823082e-17,1.4575594904119694e-17,2.0914433441911606e-17,3.058228378917276e-17,4.5560000354708164e-17,6.913138491240135e-17,1.0681542562044196e-16,1.680161373095667e-16,2.689794426207608e-16,4.381599140770753e-16,7.260852814399603e-16,1.2237187052825174e-15,2.0970732969690246e-15,3.653290826399815e-15,6.468380592238864e-15,1.1637269186775276e-14,2.126942421082603e-14,3.948352063803111e-14,7.442849188119391e-14,1.4244095007977498e-13,2.767025837231895e-13,5.454890073546236e-13,1.0911042358664357e-12,2.2139520462060903e-12,4.55624880072024e-12,9.508251336395695e-12,2.0117120845153576e-11,4.3144165972382675e-11,9.377556875532171e-11,2.0653333046475748e-10,4.608355381743467e-10,1.0415516636201625e-09,2.3840725215505133e-09,5.5257053081227355e-09,1.2966192406595144e-08,3.079793470765469e-08,7.403618607982562e-08,1.800983430275363e-07,4.432508084433683e-07,1.1035585232245992e-06,2.7789455747589387e-06,7.0768063832934416e-06,1.8222244503709674e-05,4.7436135191065656e-05,0.00012482342074571765,0.0003319705622677082
